id,edge1,edge2,node1,node2,capacity,is_closed,is_unbalanced,unbalancing_time
0,0,1,0,9,17889778,0,1,5744382
1,2,3,0,10,17628987,0,1,9237080
2,4,5,0,14,16388712,0,1,17636106
3,6,7,0,20,18329310,0,1,8146087
4,8,9,0,21,21681607,0,1,8562256
5,10,11,0,27,18057043,0,1,4811866
6,12,13,0,36,18935677,0,1,2371045
7,14,15,0,57,16422523,0,1,13825899
8,16,17,0,72,17150858,0,1,4190321
9,18,19,0,73,19452488,0,1,9759725
10,20,21,0,92,16784919,0,1,5717138
11,22,23,1,3,15148793,0,1,4303111
12,24,25,1,15,18844519,0,1,6895740
13,26,27,1,26,18008615,0,1,17209347
14,28,29,1,27,19724521,0,1,32814447
15,30,31,1,28,19468282,0,1,5618594
16,32,33,1,34,18549138,0,1,10683251
17,34,35,1,43,19966646,0,1,8867138
18,36,37,1,53,16296407,0,1,5410941
19,38,39,1,54,15755214,0,1,1817693
20,40,41,1,71,19018628,0,1,9647156
21,42,43,1,82,14330187,0,1,8342140
22,44,45,1,84,18290747,0,1,2760442
23,46,47,2,9,18025247,0,1,4711125
24,48,49,2,26,19493778,0,1,17832805
25,50,51,2,43,15987044,0,1,8799596
26,52,53,2,44,19395855,0,1,15690981
27,54,55,2,54,17343004,0,1,17966228
28,56,57,2,63,20867489,0,1,22728526
29,58,59,2,65,17870231,0,1,669731
30,60,61,2,68,14521184,0,1,3615239
31,62,63,2,86,17733486,0,1,5590178
32,64,65,2,87,16137428,0,1,37533853
33,66,67,2,93,19677105,0,1,4371428
34,68,69,3,12,20655201,0,1,15423625
35,70,71,3,31,19038918,0,1,10743169
36,72,73,3,33,15373044,0,1,6756668
37,74,75,3,35,18435401,0,0,0
38,76,77,3,36,18609711,0,1,8563444
39,78,79,3,45,16091883,0,1,8655498
40,80,81,3,59,19111780,0,1,11919887
41,82,83,3,73,18867459,0,1,9044996
42,84,85,3,83,19079158,0,1,19486703
43,86,87,3,87,19824610,0,1,6763514
44,88,89,3,97,18841527,0,1,26410122
45,90,91,4,19,15965037,0,1,5465896
46,92,93,4,20,16315779,0,1,5486007
47,94,95,4,42,19176718,0,1,2643429
48,96,97,4,49,19302808,0,1,37732873
49,98,99,4,79,17473893,0,1,15000149
50,100,101,4,82,18332128,0,1,5822522
51,102,103,5,24,20199867,0,1,8195194
52,104,105,5,35,18704522,0,1,9285070
53,106,107,5,52,18137672,0,1,7966020
54,108,109,5,84,17863188,0,1,5762175
55,110,111,5,90,18513982,0,1,2111198
56,112,113,6,8,12727261,0,1,5345519
57,114,115,6,30,21269198,0,1,13881874
58,116,117,6,59,15348831,0,1,9938451
59,118,119,6,61,19390112,0,1,17540619
60,120,121,6,65,17653320,0,1,14267786
61,122,123,6,74,20380525,0,1,14351011
62,124,125,6,89,18127187,0,1,3834940
63,126,127,7,9,17748585,0,1,19842895
64,128,129,7,12,18532289,0,1,22037927
65,130,131,7,18,17888265,0,1,1975353
66,132,133,7,19,18845439,0,1,19981999
67,134,135,7,21,17577200,0,1,14654218
68,136,137,7,24,15012815,0,1,1697092
69,138,139,7,25,15076786,0,1,3592175
70,140,141,7,36,14643031,0,1,15735913
71,142,143,7,43,17669854,0,1,12649543
72,144,145,7,60,21723756,0,1,6623748
73,146,147,7,61,15931356,0,1,8461790
74,148,149,7,66,20146994,0,1,12270261
75,150,151,7,73,19758678,0,1,4699873
76,152,153,7,75,15696947,0,1,4919069
77,154,155,7,77,18916253,0,1,11632518
78,156,157,7,78,19197355,0,1,28231967
79,158,159,8,18,13723200,0,1,6734952
80,160,161,8,21,20471775,0,1,4937761
81,162,163,8,35,16297451,0,1,9453709
82,164,165,8,67,19342106,0,1,7726288
83,166,167,8,68,19156387,0,1,39551822
84,168,169,8,75,17005364,0,1,6284391
85,170,171,8,76,21667571,0,1,6854224
86,172,173,8,81,15699533,0,1,14428423
87,174,175,9,18,17600233,0,1,21370417
88,176,177,9,24,15755086,0,1,19061860
89,178,179,9,69,19910302,0,1,11176288
90,180,181,9,87,19786996,0,1,4428743
91,182,183,9,91,16350045,0,1,6939034
92,184,185,9,98,19488080,0,1,27323257
93,186,187,10,29,17286661,0,1,4493498
94,188,189,10,53,21390812,0,1,46761512
95,190,191,10,88,20088717,0,1,14302515
96,192,193,11,12,17005856,0,1,18262835
97,194,195,11,22,18562643,0,1,6004484
98,196,197,11,23,17293127,0,1,2562325
99,198,199,11,26,18659121,0,1,6586574
100,200,201,11,33,19112816,0,1,6032429
101,202,203,11,39,15911035,0,1,2826007
102,204,205,11,40,16021270,0,1,12681619
103,206,207,11,45,17092654,0,1,15609129
104,208,209,11,46,20503340,0,1,49321720
105,210,211,11,73,20102971,0,1,26495114
106,212,213,11,92,14945026,0,1,5493961
107,214,215,12,27,18927294,0,1,25593468
108,216,217,12,41,17648734,0,1,5430085
109,218,219,12,43,22335223,0,1,24688947
110,220,221,12,45,12402004,0,1,8739095
111,222,223,12,46,17823913,0,1,9607476
112,224,225,12,71,19440592,0,1,19795757
113,226,227,12,80,20511298,0,1,6421716
114,228,229,12,89,16444844,0,1,3043847
115,230,231,12,95,15552079,0,1,17314895
116,232,233,13,28,18272740,0,1,8640825
117,234,235,13,29,16335091,0,1,6735601
118,236,237,13,39,20233361,0,1,11008694
119,238,239,13,46,17937915,0,1,8398554
120,240,241,13,77,19702447,0,1,14705333
121,242,243,14,37,17380556,0,1,5032959
122,244,245,14,39,17970839,0,1,3012194
123,246,247,14,46,17998108,0,1,5120431
124,248,249,14,58,20640155,0,1,4666700
125,250,251,14,68,19115561,0,1,5391205
126,252,253,14,89,17543178,0,1,24051276
127,254,255,15,22,19604229,0,1,14573076
128,256,257,15,27,17867460,0,1,12637531
129,258,259,15,33,18820227,0,1,5432555
130,260,261,15,35,19041107,0,1,13633086
131,262,263,15,48,16878060,0,1,5449297
132,264,265,15,56,16366516,0,1,5893939
133,266,267,15,88,14714749,0,1,15051674
134,268,269,16,18,19823155,0,1,10989647
135,270,271,16,31,18648225,0,1,3618406
136,272,273,16,32,17121855,0,1,11261881
137,274,275,16,40,19664612,0,1,6431003
138,276,277,16,44,18482799,0,1,16923138
139,278,279,16,56,17856195,0,1,10101797
140,280,281,16,64,18497370,0,1,5496381
141,282,283,16,68,18006381,0,1,8844525
142,284,285,16,81,19459058,0,1,7620166
143,286,287,16,88,18153598,0,1,2609259
144,288,289,16,90,16519998,0,1,8768282
145,290,291,16,93,14312330,0,1,11110724
146,292,293,16,95,19360108,0,1,6249400
147,294,295,16,97,20146188,0,1,11065959
148,296,297,17,30,18364601,0,1,5287669
149,298,299,17,31,19170646,0,1,10278425
150,300,301,17,39,19572412,0,1,6427771
151,302,303,17,63,19179241,0,1,17326062
152,304,305,17,77,20441561,0,1,32355441
153,306,307,17,81,20139069,0,1,7064005
154,308,309,17,87,18456492,0,1,11264048
155,310,311,18,27,18225939,0,1,11120943
156,312,313,18,40,14390235,0,1,5277867
157,314,315,18,45,16886060,0,1,19038111
158,316,317,18,56,17951615,0,1,25723069
159,318,319,18,58,14468547,0,1,14744191
160,320,321,18,74,16683159,0,1,9047291
161,322,323,18,75,19230136,0,1,12488912
162,324,325,18,76,14894807,0,1,8949954
163,326,327,18,79,18372502,0,1,5248639
164,328,329,18,80,14921953,0,1,14268899
165,330,331,18,83,18599349,0,1,16153796
166,332,333,18,84,19212108,0,1,6436603
167,334,335,18,98,15627726,0,1,10282029
168,336,337,19,25,20798031,0,1,3962007
169,338,339,19,31,16271803,0,1,6543022
170,340,341,19,49,18809211,0,1,5296557
171,342,343,19,66,19236430,0,1,7744138
172,344,345,19,78,18008237,0,1,27850962
173,346,347,19,88,16072498,0,1,8445607
174,348,349,20,22,18215988,0,1,7289276
175,350,351,20,39,17273419,0,1,3629462
