id,edge1,edge2,node1,node2,capacity,is_closed,is_unbalanced,unbalancing_time
0,0,1,0,9,17889778,0,1,1720208
1,2,3,0,10,17628987,0,1,2142078
2,4,5,0,14,16388712,0,1,9229201
3,6,7,0,20,18329310,0,1,8240011
4,8,9,0,21,21681607,0,1,5767341
5,10,11,0,27,18057043,0,1,6086080
6,12,13,0,36,18935677,0,1,8695139
7,14,15,0,57,16422523,0,1,12528618
8,16,17,0,72,17150858,0,1,6363425
9,18,19,0,73,19452488,0,1,7011524
10,20,21,0,92,16784919,0,1,27245137
11,22,23,1,3,15148793,0,1,1741590
12,24,25,1,15,18844519,0,1,6247647
13,26,27,1,26,18008615,0,1,16521142
14,28,29,1,27,19724521,0,1,12439927
15,30,31,1,28,19468282,0,1,40961125
16,32,33,1,34,18549138,0,1,4047672
17,34,35,1,43,19966646,0,1,3627989
18,36,37,1,53,16296407,0,1,3654001
19,38,39,1,54,15755214,0,1,3291896
20,40,41,1,71,19018628,0,1,6847588
21,42,43,1,82,14330187,0,1,4292774
22,44,45,1,84,18290747,0,1,5112424
23,46,47,2,9,18025247,0,1,46710992
24,48,49,2,26,19493778,0,1,11620402
25,50,51,2,43,15987044,0,1,11006912
26,52,53,2,44,19395855,0,1,13336059
27,54,55,2,54,17343004,0,1,10883161
28,56,57,2,63,20867489,0,1,20642007
29,58,59,2,65,17870231,0,1,2286503
30,60,61,2,68,14521184,0,1,16065959
31,62,63,2,86,17733486,0,1,6999114
32,64,65,2,87,16137428,0,1,4814022
33,66,67,2,93,19677105,0,1,14596901
34,68,69,3,12,20655201,0,1,5656078
35,70,71,3,31,19038918,0,1,13813760
36,72,73,3,33,15373044,0,1,6955600
37,74,75,3,35,18435401,0,1,19113337
38,76,77,3,36,18609711,0,1,3216835
39,78,79,3,45,16091883,0,1,18528952
40,80,81,3,59,19111780,0,1,21253497
41,82,83,3,73,18867459,0,1,2142504
42,84,85,3,83,19079158,0,1,6391513
43,86,87,3,87,19824610,0,1,4038855
44,88,89,3,97,18841527,0,1,23156134
45,90,91,4,19,15965037,0,1,19904514
46,92,93,4,20,16315779,0,1,30043800
47,94,95,4,42,19176718,0,1,9646211
48,96,97,4,49,19302808,0,1,12667314
49,98,99,4,79,17473893,0,1,6724590
50,100,101,4,82,18332128,0,1,3481371
51,102,103,5,24,20199867,0,1,5131206
52,104,105,5,35,18704522,0,1,16186667
53,106,107,5,52,18137672,0,1,11224641
54,108,109,5,84,17863188,0,1,10260943
55,110,111,5,90,18513982,0,1,2201441
56,112,113,6,8,12727261,0,1,3721330
57,114,115,6,30,21269198,0,1,5760066
58,116,117,6,59,15348831,0,1,7531044
59,118,119,6,61,19390112,0,1,14998751
60,120,121,6,65,17653320,0,1,9486072
61,122,123,6,74,20380525,0,1,34672690
62,124,125,6,89,18127187,0,1,3013616
63,126,127,7,9,17748585,0,0,0
64,128,129,7,12,18532289,0,1,5558189
65,130,131,7,18,17888265,0,1,1125223
66,132,133,7,19,18845439,0,1,14176314
67,134,135,7,21,17577200,0,1,8098479
68,136,137,7,24,15012815,0,1,3125499
69,138,139,7,25,15076786,0,1,8609481
70,140,141,7,36,14643031,0,1,4982763
71,142,143,7,43,17669854,0,1,1874906
72,144,145,7,60,21723756,0,1,4719849
73,146,147,7,61,15931356,0,1,4315701
74,148,149,7,66,20146994,0,0,0
75,150,151,7,73,19758678,0,1,16335964
76,152,153,7,75,15696947,0,1,3137482
77,154,155,7,77,18916253,0,1,20617873
78,156,157,7,78,19197355,0,1,27594003
79,158,159,8,18,13723200,0,1,4995540
80,160,161,8,21,20471775,0,1,36567170
81,162,163,8,35,16297451,0,1,4964555
82,164,165,8,67,19342106,0,1,12831354
83,166,167,8,68,19156387,0,1,15210442
84,168,169,8,75,17005364,0,1,27755836
85,170,171,8,76,21667571,0,1,20707490
86,172,173,8,81,15699533,0,1,2940100
87,174,175,9,18,17600233,0,1,9968438
88,176,177,9,24,15755086,0,1,658296
89,178,179,9,69,19910302,0,1,17259432
90,180,181,9,87,19786996,0,1,4752614
91,182,183,9,91,16350045,0,1,4824505
92,184,185,9,98,19488080,0,1,17257572
93,186,187,10,29,17286661,0,1,16187964
94,188,189,10,53,21390812,0,1,14340933
95,190,191,10,88,20088717,0,1,4395126
96,192,193,11,12,17005856,0,1,6183933
97,194,195,11,22,18562643,0,1,23634394
98,196,197,11,23,17293127,0,1,8476781
99,198,199,11,26,18659121,0,1,4924561
100,200,201,11,33,19112816,0,1,11532571
101,202,203,11,39,15911035,0,1,14491443
102,204,205,11,40,16021270,0,1,4929202
103,206,207,11,45,17092654,0,1,40781452
104,208,209,11,46,20503340,0,1,11839766
105,210,211,11,73,20102971,0,1,3760904
106,212,213,11,92,14945026,0,1,2603351
107,214,215,12,27,18927294,0,1,6971012
108,216,217,12,41,17648734,0,1,4984020
109,218,219,12,43,22335223,0,1,6241716
110,220,221,12,45,12402004,0,1,19322293
111,222,223,12,46,17823913,0,1,20264313
112,224,225,12,71,19440592,0,1,10164511
113,226,227,12,80,20511298,0,1,3192092
114,228,229,12,89,16444844,0,1,2794714
115,230,231,12,95,15552079,0,1,2378463
116,232,233,13,28,18272740,0,1,2619337
117,234,235,13,29,16335091,0,1,14611411
118,236,237,13,39,20233361,0,1,15868127
119,238,239,13,46,17937915,0,1,22540066
120,240,241,13,77,19702447,0,1,14674222
121,242,243,14,37,17380556,0,1,9229401
122,244,245,14,39,17970839,0,1,12795949
123,246,247,14,46,17998108,0,1,7118707
124,248,249,14,58,20640155,0,1,49524933
125,250,251,14,68,19115561,0,1,7891368
126,252,253,14,89,17543178,0,1,9768700
127,254,255,15,22,19604229,0,1,15900598
128,256,257,15,27,17867460,0,1,15278199
129,258,259,15,33,18820227,0,1,6707578
130,260,261,15,35,19041107,0,1,26295231
131,262,263,15,48,16878060,0,1,4115850
132,264,265,15,56,16366516,0,1,4768345
133,266,267,15,88,14714749,0,1,2636363
134,268,269,16,18,19823155,0,1,43279597
135,270,271,16,31,18648225,0,1,3201805
136,272,273,16,32,17121855,0,1,9263740
137,274,275,16,40,19664612,0,1,14258595
138,276,277,16,44,18482799,0,1,42246868
139,278,279,16,56,17856195,0,1,10337699
140,280,281,16,64,18497370,0,1,8695700
141,282,283,16,68,18006381,0,1,7247524
142,284,285,16,81,19459058,0,1,11517181
143,286,287,16,88,18153598,0,1,12739260
144,288,289,16,90,16519998,0,1,5648529
145,290,291,16,93,14312330,0,1,21425695
146,292,293,16,95,19360108,0,1,9897018
147,294,295,16,97,20146188,0,1,13758510
148,296,297,17,30,18364601,0,1,13048477
149,298,299,17,31,19170646,0,1,17449432
150,300,301,17,39,19572412,0,1,6029159
151,302,303,17,63,19179241,0,1,17640825
152,304,305,17,77,20441561,0,1,44464313
153,306,307,17,81,20139069,0,1,6200090
154,308,309,17,87,18456492,0,1,31066053
155,310,311,18,27,18225939,0,1,9481022
