id,edge1,edge2,node1,node2,capacity,is_closed,is_unbalanced,unbalancing_time
297,594,595,35,77,17025440,0,1,7713618
298,596,597,35,79,18467967,0,1,42320798
299,598,599,35,80,18390921,0,1,26824979
300,600,601,35,82,17393292,0,1,4306682
301,602,603,36,42,14665413,0,1,5357678
302,604,605,36,43,20137168,0,1,37747776
303,606,607,36,45,19470350,0,1,11207625
304,608,609,36,46,20036458,0,1,8988679
305,610,611,36,48,17005897,0,1,30733724
306,612,613,36,65,18667166,0,1,4511948
307,614,615,36,84,22070983,0,1,27450997
308,616,617,36,97,18800416,0,1,20657504
309,618,619,37,56,19090342,0,1,32803682
310,620,621,37,57,18455423,0,1,6140807
311,622,623,37,63,21384099,0,1,19492012
312,624,625,37,81,17344175,0,1,20876634
313,626,627,37,88,17412842,0,1,13417899
314,628,629,37,98,15926377,0,1,3579358
315,630,631,38,52,19029527,0,1,48524487
316,632,633,38,78,19222619,0,1,13769489
317,634,635,38,89,18505281,0,1,29613436
318,636,637,38,95,18832712,0,1,7900973
319,638,639,38,96,20521673,0,1,49878879
320,640,641,39,47,21178175,0,1,23512504
321,642,643,39,61,18320610,0,1,4385500
322,644,645,39,70,20030295,0,1,30573829
323,646,647,39,77,16834256,0,1,7869071
324,648,649,39,83,21514356,0,1,19905188
325,650,651,39,87,16082216,0,1,15080434
326,652,653,39,89,13849158,0,1,3868328
327,654,655,39,91,17516775,0,1,1178143
328,656,657,39,93,16585908,0,1,3296116
329,658,659,39,96,19337831,0,1,13293997
330,660,661,40,45,16649960,0,1,4598973
331,662,663,40,46,19623021,0,1,7840310
332,664,665,40,51,17331447,0,1,2100035
333,666,667,40,56,16044016,0,1,17730683
334,668,669,40,76,20792921,0,1,10199679
335,670,671,41,45,18604131,0,1,7911671
336,672,673,41,50,15891042,0,1,13210362
337,674,675,41,52,16923594,0,1,2461048
338,676,677,41,66,20472954,0,1,31873183
339,678,679,41,74,16001114,0,1,45813221
340,680,681,41,82,19974446,0,1,22554890
341,682,683,41,97,17328825,0,1,3867728
342,684,685,42,43,15049289,0,1,7783275
343,686,687,42,51,18927657,0,1,44771027
344,688,689,42,59,17654235,0,1,22730859
345,690,691,42,73,18917300,0,1,22660432
346,692,693,42,92,19440432,0,1,5969532
347,694,695,43,52,19475618,0,1,12761461
348,696,697,43,58,15473453,0,1,25322129
349,698,699,43,64,19305666,0,1,8159781
350,700,701,43,73,19463556,0,1,24731259
351,702,703,43,83,18125363,0,1,25713746
352,704,705,43,89,17131685,0,1,22514413
353,706,707,43,99,19128913,0,1,20854309
354,708,709,44,48,20087258,0,1,8460873
355,710,711,44,70,18840095,0,1,14033143
356,712,713,44,87,16076322,0,1,27872252
357,714,715,44,89,17233113,0,1,10433635
358,716,717,44,94,21254119,0,1,16426217
359,718,719,45,51,16934822,0,1,17945218
360,720,721,45,52,15009621,0,1,2242273
361,722,723,45,56,18000154,0,1,3163313
362,724,725,45,64,18138324,0,1,10810410
363,726,727,45,77,21599174,0,1,6643986
364,728,729,46,48,18209379,0,1,16669855
365,730,731,46,51,21344641,0,1,38597158
366,732,733,46,54,14737387,0,1,5619853
367,734,735,46,66,16690064,0,1,10766860
368,736,737,46,71,20240585,0,1,25939756
369,738,739,46,73,21710626,0,1,9930930
370,740,741,46,85,19242536,0,1,7222021
371,742,743,47,56,19952472,0,1,10510847
372,744,745,47,64,14976604,0,1,8666924
373,746,747,47,80,19518880,0,1,14657614
374,748,749,47,90,17937993,0,1,33888325
375,750,751,48,50,15596799,0,1,4824049
376,752,753,48,69,13425197,0,1,9054552
377,754,755,48,70,15408857,0,1,7477592
378,756,757,48,75,17604883,0,1,24545143
379,758,759,48,79,16474860,0,1,7472442
380,760,761,48,80,19029338,0,1,33905278
381,762,763,48,82,22262049,0,1,9667331
382,764,765,49,60,20921277,0,1,32423423
383,766,767,49,61,20212345,0,1,19970064
384,768,769,49,76,18099059,0,1,4352993
385,770,771,49,95,18851785,0,1,19192072
386,772,773,50,73,15841125,0,1,2597877
387,774,775,50,88,17642856,0,1,6090432
388,776,777,50,91,15448711,0,1,12876956
389,778,779,51,60,17186667,0,1,27219347
390,780,781,51,65,17014047,0,1,5361807
391,782,783,51,81,16559179,0,1,17984044
392,784,785,51,87,18918727,0,1,14554001
393,786,787,51,89,19423693,0,1,18416117
394,788,789,51,95,14586320,0,1,4611678
395,790,791,52,54,18289098,0,1,5104430
396,792,793,52,63,18001040,0,1,8858794
397,794,795,52,71,22055107,0,1,67707851
398,796,797,52,78,19081457,0,1,41044092
399,798,799,52,88,17005992,0,1,4054168
400,800,801,52,92,16963278,0,1,5130197
401,802,803,53,57,19633117,0,1,29651774
402,804,805,53,98,17648749,0,1,18431270
403,806,807,54,57,18741371,0,1,3267212
404,808,809,54,58,17707020,0,1,13286951
405,810,811,54,59,15362836,0,1,33731143
406,812,813,54,60,15283027,0,1,4990041
407,814,815,54,61,18265249,0,1,13226858
408,816,817,54,64,18309556,0,1,18583611
409,818,819,54,78,18510488,0,1,41161390
410,820,821,54,84,16865288,0,1,7412635
411,822,823,54,95,19914173,0,1,3816318
412,824,825,54,99,17481982,0,1,4070800
413,826,827,55,78,18263994,0,1,6083509
414,828,829,55,93,22821429,0,1,10311765
415,830,831,55,97,16834283,0,1,1263183
416,832,833,56,70,14433866,0,1,7545215
417,834,835,56,73,19109353,0,1,9291985
418,836,837,56,74,22556613,0,1,40054866
419,838,839,57,82,20401053,0,1,8428203
420,840,841,57,89,18240897,0,1,5248299
421,842,843,58,59,17020243,0,1,6477798
422,844,845,58,63,19469142,0,1,42035157
423,846,847,58,83,14888596,0,1,14332599
424,848,849,58,89,16449989,0,1,9519881
425,850,851,58,98,22105822,0,1,28474314
426,852,853,59,66,19799736,0,1,23016315
427,854,855,59,68,15930392,0,1,11327900
428,856,857,59,71,16595866,0,1,2819083
429,858,859,59,79,16590742,0,1,4094184
430,860,861,59,91,17105955,0,1,6756558
431,862,863,60,65,18257733,0,1,7403500
432,864,865,61,69,17866308,0,1,20891067
433,866,867,61,73,14616726,0,1,12992364
434,868,869,61,89,17398919,0,1,29598420
435,870,871,61,94,17980159,0,1,5802156
436,872,873,61,95,19088499,0,1,25645084
437,874,875,61,96,21892489,0,1,30034162
438,876,877,62,84,17861890,0,1,11970128
439,878,879,62,88,14074054,0,1,21787633
440,880,881,63,72,16729118,0,1,13430802
441,882,883,63,75,19955386,0,1,2713493
442,884,885,63,82,19172978,0,1,4769826
443,886,887,63,87,16752219,0,1,8931336
444,888,889,63,95,19184705,0,1,7141557
445,890,891,64,94,18098792,0,1,75114935
446,892,893,64,98,15628609,0,1,17216819
447,894,895,65,66,19906003,0,1,23843244
448,896,897,65,69,19846409,0,1,5607393
449,898,899,65,74,20319657,0,1,18647344
450,900,901,65,89,18868970,0,1,37585568
451,902,903,65,96,18311845,0,1,32764241
452,904,905,66,88,19309092,0,1,34175725
453,906,907,66,95,19684411,0,1,62062050
454,908,909,66,96,17478898,0,1,29025741
455,910,911,67,68,17303830,0,1,8630719
456,912,913,67,69,18472327,0,1,22024507
457,914,915,67,75,18680497,0,1,12167876
458,916,917,67,81,16925473,0,1,14407984
459,918,919,67,87,14578053,0,1,4475786
460,920,921,67,91,16071470,0,1,15996422
461,922,923,68,75,15904333,0,1,17353269
462,924,925,68,85,15908953,0,1,77666447
463,926,927,68,89,18597960,0,1,6608587
464,928,929,68,97,16169511,0,1,8514230
465,930,931,69,71,18982928,0,1,23220328
466,932,933,69,93,17430393,0,1,52439057
467,934,935,69,94,19173372,0,1,15009825
468,936,937,69,98,20530185,0,1,11846981
469,938,939,69,99,18404597,0,1,9854479
470,940,941,70,89,19255742,0,1,3135837
471,942,943,70,90,21893117,0,1,15354283
472,944,945,71,79,18504475,0,1,13717068
473,946,947,71,80,17810665,0,1,24959079
474,948,949,72,82,22225268,0,1,14611800
475,950,951,73,74,19726999,0,1,6011341
476,952,953,73,82,18762154,0,1,23599250
477,954,955,74,80,17010398,0,1,5615744
478,956,957,74,81,18783021,0,1,3899577
479,958,959,74,83,13457935,0,1,6241776
480,960,961,74,99,18676853,0,1,15241684
481,962,963,75,92,19100267,0,1,5852371
482,964,965,75,97,18086544,0,1,6128253
483,966,967,76,92,17537498,0,1,7464543
484,968,969,76,96,15251178,0,1,24694970
485,970,971,77,81,17545110,0,1,17568993
486,972,973,77,91,16430004,0,1,2678346
487,974,975,78,95,18580415,0,1,22591793
488,976,977,78,98,14702344,0,1,5069293
489,978,979,79,81,18810573,0,1,8067644
490,980,981,79,84,21550438,0,1,6754084
491,982,983,79,97,18203390,0,1,8167536
492,984,985,80,82,17980646,0,1,30232245
493,986,987,80,94,18285639,0,1,4042145
494,988,989,81,89,17487262,0,1,7713003
495,990,991,81,92,21566909,0,1,15769842
496,992,993,82,87,19429921,0,1,6402004
497,994,995,83,86,19801839,0,1,16990207
498,996,997,83,93,19624817,0,1,41966817
499,998,999,83,94,20311824,0,1,26503789
500,1000,1001,84,87,18370492,0,1,40877726
501,1002,1003,84,95,15427539,0,1,5475661
502,1004,1005,84,99,19650703,0,1,11156593
503,1006,1007,85,86,20560807,0,1,13272655
504,1008,1009,86,88,19617520,0,1,10190420
505,1010,1011,90,94,19198892,0,1,7345587
506,1012,1013,93,98,18957457,0,1,11134804
507,1014,1015,94,98,17754065,0,1,33284750
