id,edge1,edge2,node1,node2,capacity,is_closed,is_unbalanced,unbalancing_time
267,534,535,31,54,17830794,0,1,15178040
268,536,537,31,57,19114025,0,1,42178108
269,538,539,31,81,19716858,0,1,9095759
270,540,541,31,82,15820685,0,1,14610412
271,542,543,31,99,16356481,0,1,4203171
272,544,545,32,33,17453271,0,1,11424551
273,546,547,32,34,16822759,0,1,13017104
274,548,549,32,39,17967665,0,1,16064951
275,550,551,32,46,19220545,0,1,3555678
276,552,553,32,53,22219878,0,1,10533752
277,554,555,32,71,17235672,0,1,41385289
278,556,557,32,94,21698956,0,1,7261108
279,558,559,33,36,17516165,0,1,19828640
280,560,561,33,42,17824099,0,1,61897414
281,562,563,33,46,14689658,0,1,12219327
282,564,565,33,47,16189079,0,1,20564585
283,566,567,33,57,17786141,0,1,10858577
284,568,569,33,67,15622520,0,1,9462475
285,570,571,33,70,16534140,0,1,13984439
286,572,573,33,92,15993334,0,1,3844075
287,574,575,33,93,17948584,0,1,8026123
288,576,577,34,38,17903113,0,1,8610034
289,578,579,34,45,19833889,0,1,10804503
290,580,581,34,46,18504565,0,1,9867824
291,582,583,34,62,20249199,0,1,16893800
292,584,585,34,78,14511171,0,1,22317029
293,586,587,34,87,18796903,0,1,2401664
294,588,589,34,94,19802926,0,1,13030465
295,590,591,35,68,15600794,0,1,34149285
296,592,593,35,76,21668775,0,1,17983882
297,594,595,35,77,17025440,0,1,12715243
298,596,597,35,79,18467967,0,1,9903338
299,598,599,35,80,18390921,0,1,20618433
300,600,601,35,82,17393292,0,1,37529919
301,602,603,36,42,14665413,0,1,8022601
302,604,605,36,43,20137168,0,1,22660952
303,606,607,36,45,19470350,0,1,17834435
304,608,609,36,46,20036458,0,1,17402507
305,610,611,36,48,17005897,0,1,12580803
306,612,613,36,65,18667166,0,1,3972938
307,614,615,36,84,22070983,0,1,23489522
308,616,617,36,97,18800416,0,1,7937962
309,618,619,37,56,19090342,0,1,4167898
310,620,621,37,57,18455423,0,1,9575841
311,622,623,37,63,21384099,0,1,21765172
312,624,625,37,81,17344175,0,1,8193626
313,626,627,37,88,17412842,0,1,13410587
314,628,629,37,98,15926377,0,1,15349509
315,630,631,38,52,19029527,0,1,13764061
316,632,633,38,78,19222619,0,1,9773361
317,634,635,38,89,18505281,0,1,7045872
318,636,637,38,95,18832712,0,1,7956939
319,638,639,38,96,20521673,0,1,5467172
320,640,641,39,47,21178175,0,1,11446742
321,642,643,39,61,18320610,0,1,48166342
322,644,645,39,70,20030295,0,1,5857502
323,646,647,39,77,16834256,0,1,5758129
324,648,649,39,83,21514356,0,1,11437144
325,650,651,39,87,16082216,0,1,3734971
326,652,653,39,89,13849158,0,1,3764643
327,654,655,39,91,17516775,0,1,10160954
328,656,657,39,93,16585908,0,1,12309859
329,658,659,39,96,19337831,0,1,20872247
330,660,661,40,45,16649960,0,1,10514181
331,662,663,40,46,19623021,0,1,8755478
332,664,665,40,51,17331447,0,1,27135492
333,666,667,40,56,16044016,0,1,20911498
334,668,669,40,76,20792921,0,1,5025731
335,670,671,41,45,18604131,0,1,21936604
336,672,673,41,50,15891042,0,1,17720139
337,674,675,41,52,16923594,0,1,4988733
338,676,677,41,66,20472954,0,1,9768481
339,678,679,41,74,16001114,0,1,12281775
340,680,681,41,82,19974446,0,1,10870150
341,682,683,41,97,17328825,0,1,4929744
342,684,685,42,43,15049289,0,1,5556488
343,686,687,42,51,18927657,0,1,13060898
344,688,689,42,59,17654235,0,1,3455986
345,690,691,42,73,18917300,0,1,13657864
346,692,693,42,92,19440432,0,1,3867720
347,694,695,43,52,19475618,0,1,6918853
348,696,697,43,58,15473453,0,1,16836333
349,698,699,43,64,19305666,0,1,8786361
350,700,701,43,73,19463556,0,1,33397122
351,702,703,43,83,18125363,0,1,9918658
352,704,705,43,89,17131685,0,1,17955505
353,706,707,43,99,19128913,0,1,13326253
354,708,709,44,48,20087258,0,1,7713981
355,710,711,44,70,18840095,0,1,24057015
356,712,713,44,87,16076322,0,1,17959807
357,714,715,44,89,17233113,0,1,2689429
358,716,717,44,94,21254119,0,1,24550758
359,718,719,45,51,16934822,0,1,19807075
360,720,721,45,52,15009621,0,1,2534335
361,722,723,45,56,18000154,0,1,18333264
362,724,725,45,64,18138324,0,1,17674546
363,726,727,45,77,21599174,0,1,34517877
364,728,729,46,48,18209379,0,1,19642990
365,730,731,46,51,21344641,0,1,9329685
366,732,733,46,54,14737387,0,1,19200970
367,734,735,46,66,16690064,0,1,22537771
368,736,737,46,71,20240585,0,1,9117029
369,738,739,46,73,21710626,0,1,3063051
370,740,741,46,85,19242536,0,1,23257874
371,742,743,47,56,19952472,0,1,17934616
372,744,745,47,64,14976604,0,1,8191078
373,746,747,47,80,19518880,0,1,7549237
374,748,749,47,90,17937993,0,1,18449560
375,750,751,48,50,15596799,0,1,2794731
376,752,753,48,69,13425197,0,1,1561393
377,754,755,48,70,15408857,0,1,12364800
378,756,757,48,75,17604883,0,1,4479272
379,758,759,48,79,16474860,0,1,35832132
380,760,761,48,80,19029338,0,1,9342782
381,762,763,48,82,22262049,0,1,8775589
382,764,765,49,60,20921277,0,1,67571988
383,766,767,49,61,20212345,0,1,7722267
384,768,769,49,76,18099059,0,1,64358848
385,770,771,49,95,18851785,0,1,9978311
386,772,773,50,73,15841125,0,1,5294508
387,774,775,50,88,17642856,0,1,6484167
388,776,777,50,91,15448711,0,1,13069813
389,778,779,51,60,17186667,0,1,66667830
390,780,781,51,65,17014047,0,1,3956497
391,782,783,51,81,16559179,0,1,12829660
392,784,785,51,87,18918727,0,1,12163374
393,786,787,51,89,19423693,0,1,4399869
394,788,789,51,95,14586320,0,1,6382970
395,790,791,52,54,18289098,0,1,12031932
396,792,793,52,63,18001040,0,1,46774583
397,794,795,52,71,22055107,0,1,7277704
398,796,797,52,78,19081457,0,1,15875200
399,798,799,52,88,17005992,0,1,4994974
400,800,801,52,92,16963278,0,1,31216564
401,802,803,53,57,19633117,0,1,19680529
402,804,805,53,98,17648749,0,1,4353724
403,806,807,54,57,18741371,0,1,4506394
404,808,809,54,58,17707020,0,1,11146682
405,810,811,54,59,15362836,0,1,13521852
406,812,813,54,60,15283027,0,1,1968015
407,814,815,54,61,18265249,0,1,14328730
408,816,817,54,64,18309556,0,1,24472435
409,818,819,54,78,18510488,0,1,14484912
410,820,821,54,84,16865288,0,1,7603094
411,822,823,54,95,19914173,0,1,5180213
412,824,825,54,99,17481982,0,1,6535051
413,826,827,55,78,18263994,0,1,7277322
414,828,829,55,93,22821429,0,1,4207663
415,830,831,55,97,16834283,0,1,4126677
416,832,833,56,70,14433866,0,1,32376227
417,834,835,56,73,19109353,0,1,4376930
418,836,837,56,74,22556613,0,1,24383558
419,838,839,57,82,20401053,0,1,21814882
420,840,841,57,89,18240897,0,1,4583915
421,842,843,58,59,17020243,0,1,47390668
422,844,845,58,63,19469142,0,1,9727266
423,846,847,58,83,14888596,0,1,20906797
424,848,849,58,89,16449989,0,1,21262583
425,850,851,58,98,22105822,0,1,13037025
426,852,853,59,66,19799736,0,1,8585255
427,854,855,59,68,15930392,0,1,5817289
428,856,857,59,71,16595866,0,1,4938566
429,858,859,59,79,16590742,0,1,4524917
430,860,861,59,91,17105955,0,1,13828213
431,862,863,60,65,18257733,0,1,3271411
432,864,865,61,69,17866308,0,1,9851416
433,866,867,61,73,14616726,0,1,2209467
434,868,869,61,89,17398919,0,1,11110557
435,870,871,61,94,17980159,0,1,12769219
436,872,873,61,95,19088499,0,1,42826106
437,874,875,61,96,21892489,0,1,3967900
438,876,877,62,84,17861890,0,1,19525513
439,878,879,62,88,14074054,0,1,16039414
440,880,881,63,72,16729118,0,1,11461964
441,882,883,63,75,19955386,0,1,2730618
442,884,885,63,82,19172978,0,1,8312666
443,886,887,63,87,16752219,0,1,27922243
444,888,889,63,95,19184705,0,1,17473096
445,890,891,64,94,18098792,0,1,63461543
446,892,893,64,98,15628609,0,1,15464160
447,894,895,65,66,19906003,0,1,11085437
448,896,897,65,69,19846409,0,1,7973601
449,898,899,65,74,20319657,0,1,63328860
450,900,901,65,89,18868970,0,1,39300305
451,902,903,65,96,18311845,0,1,8367922
452,904,905,66,88,19309092,0,1,7788179
453,906,907,66,95,19684411,0,1,6476478
454,908,909,66,96,17478898,0,1,4978966
455,910,911,67,68,17303830,0,1,18777340
456,912,913,67,69,18472327,0,1,12959305
457,914,915,67,75,18680497,0,1,6904108
458,916,917,67,81,16925473,0,1,15320974
459,918,919,67,87,14578053,0,1,11889491
460,920,921,67,91,16071470,0,1,8919008
461,922,923,68,75,15904333,0,1,15238626
462,924,925,68,85,15908953,0,1,37746572
463,926,927,68,89,18597960,0,1,3925378
464,928,929,68,97,16169511,0,1,25658258
465,930,931,69,71,18982928,0,1,10062222
466,932,933,69,93,17430393,0,1,3856281
467,934,935,69,94,19173372,0,1,8916292
468,936,937,69,98,20530185,0,1,4807060
469,938,939,69,99,18404597,0,1,19636204
470,940,941,70,89,19255742,0,1,4397173
471,942,943,70,90,21893117,0,1,15823067
472,944,945,71,79,18504475,0,1,7045287
473,946,947,71,80,17810665,0,1,6142156
474,948,949,72,82,22225268,0,1,13843712
475,950,951,73,74,19726999,0,1,96518851
476,952,953,73,82,18762154,0,1,6938025
477,954,955,74,80,17010398,0,1,16692519
478,956,957,74,81,18783021,0,1,4015984
479,958,959,74,83,13457935,0,1,4028021
480,960,961,74,99,18676853,0,1,19460562
481,962,963,75,92,19100267,0,1,17822233
482,964,965,75,97,18086544,0,1,21495649
483,966,967,76,92,17537498,0,1,20052890
484,968,969,76,96,15251178,0,1,2825474
485,970,971,77,81,17545110,0,1,3258561
486,972,973,77,91,16430004,0,1,4452154
487,974,975,78,95,18580415,0,1,28301173
488,976,977,78,98,14702344,0,1,5582472
489,978,979,79,81,18810573,0,1,15214162
490,980,981,79,84,21550438,0,1,3709297
491,982,983,79,97,18203390,0,1,2730419
492,984,985,80,82,17980646,0,1,5276707
493,986,987,80,94,18285639,0,1,8846675
494,988,989,81,89,17487262,0,1,14624864
495,990,991,81,92,21566909,0,1,4899562
496,992,993,82,87,19429921,0,1,17856746
497,994,995,83,86,19801839,0,1,10616843
498,996,997,83,93,19624817,0,1,5772676
499,998,999,83,94,20311824,0,1,45919560
500,1000,1001,84,87,18370492,0,1,18548019
501,1002,1003,84,95,15427539,0,1,27271866
502,1004,1005,84,99,19650703,0,1,30169771
503,1006,1007,85,86,20560807,0,1,12645872
504,1008,1009,86,88,19617520,0,1,3201836
505,1010,1011,90,94,19198892,0,1,17480801
506,1012,1013,93,98,18957457,0,1,16397411
507,1014,1015,94,98,17754065,0,1,19880175
