id,edge1,edge2,node1,node2,capacity,is_closed,is_unbalanced,unbalancing_time
0,0,1,0,9,18275890,0,1,13059308
1,2,3,0,10,18333023,0,1,15548012
2,4,5,0,14,17721652,0,1,3960686
3,6,7,0,20,16086899,0,1,10131880
4,8,9,0,21,17406539,0,1,5714858
5,10,11,0,27,19720880,0,1,4010948
6,12,13,0,36,17517595,0,1,1730910
7,14,15,0,57,18009414,0,1,37249327
8,16,17,0,72,18820583,0,1,8927488
9,18,19,0,73,20599408,0,1,12805880
10,20,21,0,92,18476679,0,1,24483695
11,22,23,1,3,16196422,0,1,5019840
12,24,25,1,15,14651827,0,1,5815675
13,26,27,1,26,16520131,0,1,10983075
14,28,29,1,27,16777237,0,1,6286323
15,30,31,1,28,15792970,0,1,2888371
16,32,33,1,34,19331272,0,1,21957938
17,34,35,1,43,19358978,0,1,3863731
18,36,37,1,53,19652001,0,1,31256316
19,38,39,1,54,20309658,0,1,6654877
20,40,41,1,71,19674074,0,1,17328180
21,42,43,1,82,20099210,0,1,2545230
22,44,45,1,84,17452722,0,1,2556943
23,46,47,2,9,21308261,0,1,23035904
24,48,49,2,26,18460351,0,1,5717945
25,50,51,2,43,18082393,0,1,16394755
26,52,53,2,44,15907967,0,1,4788310
27,54,55,2,54,16516748,0,0,0
28,56,57,2,63,16878502,0,1,8109731
29,58,59,2,65,18929675,0,1,24255401
30,60,61,2,68,17657980,0,1,4242782
31,62,63,2,86,20394149,0,1,4691106
32,64,65,2,87,18319160,0,1,8012156
33,66,67,2,93,18705950,0,1,2911183
34,68,69,3,12,17926114,0,1,21613839
35,70,71,3,31,18418046,0,1,20902932
36,72,73,3,33,15569465,0,1,9014026
37,74,75,3,35,16880125,0,1,21352512
38,76,77,3,36,16190273,0,1,5119753
39,78,79,3,45,15105402,0,1,31509946
40,80,81,3,59,18750336,0,1,19591883
41,82,83,3,73,18775328,0,1,26129656
42,84,85,3,83,14482897,0,1,11594658
43,86,87,3,87,13762997,0,1,1949434
44,88,89,3,97,18987819,0,1,13239140
45,90,91,4,19,15344844,0,1,15883564
46,92,93,4,20,19886435,0,1,10493944
47,94,95,4,42,15927830,0,1,8108049
48,96,97,4,49,17342076,0,1,48047912
49,98,99,4,79,16159795,0,1,9696190
50,100,101,4,82,20099884,0,1,21466760
51,102,103,5,24,19767428,0,1,13377299
52,104,105,5,35,15837082,0,1,3832784
53,106,107,5,52,15480991,0,1,3496029
54,108,109,5,84,20062648,0,1,14044942
55,110,111,5,90,17278535,0,1,2253164
56,112,113,6,8,17143771,0,1,7065812
57,114,115,6,30,16648231,0,1,7931100
58,116,117,6,59,19193604,0,1,2703749
59,118,119,6,61,19731057,0,1,6663401
60,120,121,6,65,19965673,0,1,4829913
61,122,123,6,74,16774053,0,1,7342841
62,124,125,6,89,17330825,0,1,5587404
63,126,127,7,9,19695729,0,1,10260397
64,128,129,7,12,16804702,0,1,3269454
65,130,131,7,18,18365350,0,1,11067150
66,132,133,7,19,18965583,0,1,17395555
67,134,135,7,21,18917711,0,1,2922491
68,136,137,7,24,16912833,0,1,38226879
69,138,139,7,25,16666933,0,1,15397939
70,140,141,7,36,20590577,0,1,3791889
71,142,143,7,43,16996592,0,1,3309386
72,144,145,7,60,18901726,0,1,6004873
73,146,147,7,61,15865969,0,1,6733106
74,148,149,7,66,17722060,0,1,4354388
75,150,151,7,73,16662861,0,1,2951671
76,152,153,7,75,19533619,0,1,10934981
77,154,155,7,77,18516150,0,1,4879700
78,156,157,7,78,16534430,0,1,1597552
79,158,159,8,18,17574348,0,1,26506466
80,160,161,8,21,18461763,0,1,8006205
81,162,163,8,35,19891027,0,1,8784497
82,164,165,8,67,16979543,0,1,4939057
83,166,167,8,68,20435842,0,1,18780825
84,168,169,8,75,18966686,0,1,11513806
85,170,171,8,76,19586468,0,1,43353996
86,172,173,8,81,15442034,0,1,4734864
87,174,175,9,18,15746019,0,1,4581506
88,176,177,9,24,21352389,0,1,6953511
89,178,179,9,69,17706125,0,1,8779780
90,180,181,9,87,17715247,0,1,3239903
91,182,183,9,91,17671068,0,1,5589920
92,184,185,9,98,16741099,0,1,16941974
93,186,187,10,29,14278553,0,1,4664267
94,188,189,10,53,17764674,0,1,9648405
95,190,191,10,88,16673006,0,1,7400120
96,192,193,11,12,17641758,0,1,7226801
97,194,195,11,22,14534043,0,1,3596026
98,196,197,11,23,19729155,0,1,5579072
99,198,199,11,26,15155924,0,1,32611439
100,200,201,11,33,17664638,0,1,4115507
101,202,203,11,39,18686027,0,1,10720191
102,204,205,11,40,18348906,0,1,47884357
103,206,207,11,45,20175128,0,1,47016781
104,208,209,11,46,16386043,0,1,8575054
105,210,211,11,73,17437848,0,1,14931258
106,212,213,11,92,18991127,0,1,9783151
107,214,215,12,27,17495538,0,1,10861486
108,216,217,12,41,15437210,0,1,8566928
109,218,219,12,43,16897890,0,1,15487407
110,220,221,12,45,20701404,0,1,24423915
111,222,223,12,46,15219111,0,1,10710044
112,224,225,12,71,18096738,0,1,41073651
113,226,227,12,80,18101879,0,1,35546721
114,228,229,12,89,17232776,0,1,6365808
115,230,231,12,95,17953271,0,1,6753551
116,232,233,13,28,18013696,0,1,6322034
117,234,235,13,29,17937328,0,1,13756845
118,236,237,13,39,18909126,0,1,4170723
119,238,239,13,46,18076319,0,1,3419304
120,240,241,13,77,18357098,0,1,20725937
121,242,243,14,37,19746760,0,1,8721642
122,244,245,14,39,18639284,0,1,24095713
123,246,247,14,46,15793725,0,1,16642633
124,248,249,14,58,16379529,0,1,21347248
125,250,251,14,68,18606815,0,1,6709306
126,252,253,14,89,20587525,0,1,30506052
127,254,255,15,22,19393994,0,1,13556060
128,256,257,15,27,15674699,0,1,10597055
129,258,259,15,33,18928642,0,1,3861966
130,260,261,15,35,19202083,0,1,5490058
131,262,263,15,48,17655632,0,1,37968429
132,264,265,15,56,20578906,0,1,3907960
133,266,267,15,88,14467794,0,1,3483579
134,268,269,16,18,22225466,0,1,8341164
135,270,271,16,31,17077396,0,1,4465366
136,272,273,16,32,17179543,0,1,8107789
137,274,275,16,40,16364078,0,1,46136728
138,276,277,16,44,16134177,0,1,15996722
139,278,279,16,56,19526111,0,1,14282520
140,280,281,16,64,16370648,0,1,3990027
141,282,283,16,68,20599392,0,1,3634636
142,284,285,16,81,14031463,0,1,20300788
143,286,287,16,88,18394475,0,1,6925818
144,288,289,16,90,17773394,0,1,9795476
145,290,291,16,93,18180389,0,1,5467575
146,292,293,16,95,17373731,0,1,1980383
147,294,295,16,97,17276370,0,1,21384542
148,296,297,17,30,17956587,0,1,12116444
149,298,299,17,31,19622830,0,1,9477354
150,300,301,17,39,17776917,0,1,5891013
151,302,303,17,63,14707703,0,1,17950470
152,304,305,17,77,16320383,0,1,33332264
153,306,307,17,81,18679668,0,1,5624775
154,308,309,17,87,20334572,0,0,0
155,310,311,18,27,17334913,0,1,15836653
156,312,313,18,40,23031220,0,1,20011542
157,314,315,18,45,17915098,0,1,3905379
158,316,317,18,56,20200522,0,1,15061942
159,318,319,18,58,17836831,0,0,0
160,320,321,18,74,18360648,0,1,16765468
161,322,323,18,75,18097283,0,1,7272901
162,324,325,18,76,17937630,0,1,3131539
163,326,327,18,79,16753147,0,1,2531619
164,328,329,18,80,18286798,0,1,28577778
165,330,331,18,83,19247267,0,1,17222977
166,332,333,18,84,17069537,0,1,4790660
167,334,335,18,98,18672242,0,1,32204764
168,336,337,19,25,19001435,0,1,16269509
169,338,339,19,31,17855634,0,1,9803892
170,340,341,19,49,18235871,0,1,5188474
171,342,343,19,66,18267610,0,1,10795324
172,344,345,19,78,19057474,0,1,14141156
173,346,347,19,88,21237560,0,1,14927719
174,348,349,20,22,18236793,0,1,15166844
175,350,351,20,39,18243963,0,1,4177352
176,352,353,20,49,16027018,0,1,22829179
177,354,355,20,52,17309163,0,1,9914404
178,356,357,20,53,18684853,0,1,17039214
179,358,359,20,72,20061802,0,1,7847491
180,360,361,20,79,20640763,0,1,17441501
181,362,363,20,84,17627455,0,1,11212981
182,364,365,20,92,20982894,0,1,28230369
183,366,367,20,95,17609935,0,1,17627890
184,368,369,20,96,19288723,0,1,37580284
185,370,371,21,22,18055321,0,1,18496140
186,372,373,21,32,18029183,0,1,8730686
187,374,375,21,33,16425191,0,1,6221255
188,376,377,21,36,18591276,0,1,2834334
189,378,379,21,47,17432917,0,1,4565235
190,380,381,21,71,20631793,0,1,46655627
191,382,383,21,79,17699168,0,1,4735863
192,384,385,21,85,15722346,0,1,8745088
193,386,387,21,92,16089249,0,1,41061454
194,388,389,22,26,18432565,0,0,0
195,390,391,22,29,17791502,0,1,32520156
196,392,393,22,53,16107045,0,1,5938602
197,394,395,22,64,19262600,0,1,11357560
198,396,397,22,66,18156294,0,1,15167044
199,398,399,22,72,21796464,0,1,4868628
200,400,401,22,85,16896532,0,1,23180615
201,402,403,22,92,19136336,0,1,10822721
202,404,405,23,38,18787223,0,1,8216033
203,406,407,23,43,16812556,0,1,20022722
204,408,409,23,99,18493322,0,1,2879857
205,410,411,24,31,16833025,0,1,15876037
206,412,413,24,65,20343615,0,1,12619640
207,414,415,24,73,16642694,0,1,4718982
208,416,417,24,80,20981170,0,1,13425216
209,418,419,24,82,16004908,0,1,7684515
210,420,421,25,30,22158316,0,1,5063493
211,422,423,25,32,18857187,0,1,11301435
212,424,425,25,37,16966480,0,1,13969630
213,426,427,25,40,20179649,0,1,8871124
214,428,429,25,50,16342064,0,1,2947129
215,430,431,25,61,15361464,0,1,34281424
216,432,433,25,65,16389915,0,1,9896411
217,434,435,25,66,14473440,0,1,11225888
218,436,437,25,72,17368564,0,1,6623627
219,438,439,25,84,18502729,0,1,6563732
220,440,441,25,88,17958606,0,1,17086036
221,442,443,25,93,15606102,0,1,12325472
222,444,445,26,29,19450061,0,1,24269126
223,446,447,26,56,15069008,0,1,4403564
224,448,449,26,79,16334767,0,1,4540999
225,450,451,26,81,18092524,0,1,22763108
226,452,453,26,98,20178751,0,1,33313577
227,454,455,27,28,16890415,0,1,8835106
228,456,457,27,35,18785557,0,1,16006713
229,458,459,27,46,18790008,0,1,9982658
230,460,461,27,54,17399924,0,1,10131779
231,462,463,27,78,18983592,0,1,17276670
232,464,465,27,87,19172467,0,1,23446597
233,466,467,27,98,14659849,0,1,41227368
234,468,469,28,58,16899239,0,1,13274302
235,470,471,28,68,17269346,0,1,3400354
236,472,473,28,76,16401200,0,1,4763215
237,474,475,28,79,19788908,0,1,24365452
238,476,477,28,82,15172570,0,1,8480201
239,478,479,28,85,16470964,0,1,29325285
240,480,481,28,86,16096226,0,1,2461827
241,482,483,28,87,20238083,0,1,13992000
242,484,485,29,37,23060852,0,1,23916037
243,486,487,29,54,15125628,0,1,4318894
244,488,489,29,64,19342849,0,1,32800030
245,490,491,29,65,17955980,0,1,2241911
246,492,493,29,70,17820040,0,1,14899066
247,494,495,29,82,19704126,0,1,8790048
248,496,497,29,83,16262686,0,1,19460651
249,498,499,29,86,19745667,0,1,25052624
250,500,501,29,87,18381039,0,1,34700728
251,502,503,29,98,15136073,0,1,2905077
252,504,505,30,31,19836178,0,1,10697802
253,506,507,30,36,18756726,0,1,6593408
254,508,509,30,38,16290124,0,1,8169695
255,510,511,30,41,20003064,0,1,7892549
256,512,513,30,44,17788824,0,1,4379142
257,514,515,30,57,18108112,0,0,0
258,516,517,30,58,16622913,0,1,20513382
259,518,519,30,67,18812736,0,1,13848155
260,520,521,30,73,20558337,0,1,11969935
261,522,523,30,78,20341391,0,1,22351447
262,524,525,30,84,14966620,0,1,11835189
263,526,527,30,86,14924224,0,1,20723151
264,528,529,30,89,18164241,0,1,19404024
265,530,531,30,92,17559781,0,1,6455294
266,532,533,31,35,16873927,0,1,17221383
267,534,535,31,54,17830794,0,1,3297046
268,536,537,31,57,19114025,0,1,5532619
269,538,539,31,81,19716858,0,1,8902011
270,540,541,31,82,15820685,0,1,10262266
271,542,543,31,99,16356481,0,1,2060187
272,544,545,32,33,17453271,0,1,13725598
273,546,547,32,34,16822759,0,1,11633109
274,548,549,32,39,17967665,0,1,9086662
275,550,551,32,46,19220545,0,1,4631494
276,552,553,32,53,22219878,0,1,9896312
277,554,555,32,71,17235672,0,1,21058377
278,556,557,32,94,21698956,0,1,5529481
279,558,559,33,36,17516165,0,1,28009651
280,560,561,33,42,17824099,0,1,14493239
281,562,563,33,46,14689658,0,1,6600952
282,564,565,33,47,16189079,0,1,10539189
283,566,567,33,57,17786141,0,1,9719729
284,568,569,33,67,15622520,0,1,25135118
285,570,571,33,70,16534140,0,1,15784152
286,572,573,33,92,15993334,0,1,4342187
287,574,575,33,93,17948584,0,1,24984977
288,576,577,34,38,17903113,0,1,16281932
289,578,579,34,45,19833889,0,1,5710866
290,580,581,34,46,18504565,0,1,7277365
291,582,583,34,62,20249199,0,1,6811179
292,584,585,34,78,14511171,0,1,13300308
293,586,587,34,87,18796903,0,1,2888272
294,588,589,34,94,19802926,0,1,11361705
295,590,591,35,68,15600794,0,1,3217244
296,592,593,35,76,21668775,0,1,12233445
297,594,595,35,77,17025440,0,1,23935839
298,596,597,35,79,18467967,0,1,25571637
299,598,599,35,80,18390921,0,1,10879132
300,600,601,35,82,17393292,0,1,12862801
301,602,603,36,42,14665413,0,1,15629135
302,604,605,36,43,20137168,0,1,10520887
303,606,607,36,45,19470350,0,1,3918146
304,608,609,36,46,20036458,0,1,7297809
305,610,611,36,48,17005897,0,1,12405355
306,612,613,36,65,18667166,0,1,2111190
307,614,615,36,84,22070983,0,1,10015189
308,616,617,36,97,18800416,0,1,13913499
309,618,619,37,56,19090342,0,1,10261094
310,620,621,37,57,18455423,0,1,49413628
311,622,623,37,63,21384099,0,1,11889724
312,624,625,37,81,17344175,0,1,12234015
313,626,627,37,88,17412842,0,1,14216984
314,628,629,37,98,15926377,0,1,31055947
315,630,631,38,52,19029527,0,1,13661367
316,632,633,38,78,19222619,0,1,24667169
317,634,635,38,89,18505281,0,1,4989165
318,636,637,38,95,18832712,0,1,15680166
319,638,639,38,96,20521673,0,1,15534332
320,640,641,39,47,21178175,0,1,10573893
321,642,643,39,61,18320610,0,1,42337363
322,644,645,39,70,20030295,0,1,24780112
323,646,647,39,77,16834256,0,1,11811360
324,648,649,39,83,21514356,0,1,19623973
325,650,651,39,87,16082216,0,1,31615592
326,652,653,39,89,13849158,0,1,11896706
327,654,655,39,91,17516775,0,1,4702499
328,656,657,39,93,16585908,0,1,2665432
329,658,659,39,96,19337831,0,1,9013627
330,660,661,40,45,16649960,0,1,18978771
331,662,663,40,46,19623021,0,1,13765627
332,664,665,40,51,17331447,0,1,6297780
333,666,667,40,56,16044016,0,1,26511374
334,668,669,40,76,20792921,0,1,11364044
335,670,671,41,45,18604131,0,1,6164922
336,672,673,41,50,15891042,0,1,40802312
337,674,675,41,52,16923594,0,1,8871326
338,676,677,41,66,20472954,0,1,19733119
339,678,679,41,74,16001114,0,1,41601500
340,680,681,41,82,19974446,0,1,2481387
341,682,683,41,97,17328825,0,1,13820107
342,684,685,42,43,15049289,0,1,11390326
343,686,687,42,51,18927657,0,1,11283714
344,688,689,42,59,17654235,0,1,10337025
345,690,691,42,73,18917300,0,1,7368217
346,692,693,42,92,19440432,0,1,16966675
347,694,695,43,52,19475618,0,1,15595391
348,696,697,43,58,15473453,0,1,15429384
349,698,699,43,64,19305666,0,1,8233804
350,700,701,43,73,19463556,0,1,15062142
351,702,703,43,83,18125363,0,1,12261561
352,704,705,43,89,17131685,0,1,3564670
353,706,707,43,99,19128913,0,1,43451296
354,708,709,44,48,20087258,0,1,26907314
355,710,711,44,70,18840095,0,1,10941726
356,712,713,44,87,16076322,0,1,42479208
357,714,715,44,89,17233113,0,1,7922699
358,716,717,44,94,21254119,0,1,12398434
359,718,719,45,51,16934822,0,1,7946510
360,720,721,45,52,15009621,0,1,9700108
361,722,723,45,56,18000154,0,1,5618166
362,724,725,45,64,18138324,0,1,9209986
363,726,727,45,77,21599174,0,1,19385642
364,728,729,46,48,18209379,0,0,0
365,730,731,46,51,21344641,0,1,7031938
366,732,733,46,54,14737387,0,1,10812895
367,734,735,46,66,16690064,0,1,5876427
368,736,737,46,71,20240585,0,1,4133310
369,738,739,46,73,21710626,0,1,16438011
370,740,741,46,85,19242536,0,1,11574418
371,742,743,47,56,19952472,0,1,17776384
372,744,745,47,64,14976604,0,1,8234101
373,746,747,47,80,19518880,0,1,6923362
374,748,749,47,90,17937993,0,1,15706120
375,750,751,48,50,15596799,0,1,4170921
376,752,753,48,69,13425197,0,1,48528672
377,754,755,48,70,15408857,0,1,25184554
378,756,757,48,75,17604883,0,1,5819281
379,758,759,48,79,16474860,0,1,2422527
380,760,761,48,80,19029338,0,1,14729918
381,762,763,48,82,22262049,0,1,6980538
382,764,765,49,60,20921277,0,1,32926443
383,766,767,49,61,20212345,0,1,8102974
384,768,769,49,76,18099059,0,0,0
385,770,771,49,95,18851785,0,1,28218550
386,772,773,50,73,15841125,0,1,5969577
387,774,775,50,88,17642856,0,1,39094950
388,776,777,50,91,15448711,0,1,2202524
389,778,779,51,60,17186667,0,1,16955152
390,780,781,51,65,17014047,0,1,2072021
391,782,783,51,81,16559179,0,1,4419006
392,784,785,51,87,18918727,0,1,10654902
393,786,787,51,89,19423693,0,1,29278774
394,788,789,51,95,14586320,0,1,13523751
395,790,791,52,54,18289098,0,1,19252062
396,792,793,52,63,18001040,0,1,19242106
397,794,795,52,71,22055107,0,1,11574954
398,796,797,52,78,19081457,0,1,19147747
399,798,799,52,88,17005992,0,1,10470996
400,800,801,52,92,16963278,0,1,12636030
401,802,803,53,57,19633117,0,1,16289917
402,804,805,53,98,17648749,0,1,7411201
403,806,807,54,57,18741371,0,1,13601107
404,808,809,54,58,17707020,0,1,5641735
405,810,811,54,59,15362836,0,1,6756186
406,812,813,54,60,15283027,0,0,0
407,814,815,54,61,18265249,0,1,8356360
408,816,817,54,64,18309556,0,1,19034491
409,818,819,54,78,18510488,0,1,9234440
410,820,821,54,84,16865288,0,1,4909085
411,822,823,54,95,19914173,0,1,9067860
412,824,825,54,99,17481982,0,1,3771931
413,826,827,55,78,18263994,0,1,11759685
414,828,829,55,93,22821429,0,1,10107058
415,830,831,55,97,16834283,0,1,3311705
416,832,833,56,70,14433866,0,1,6280562
417,834,835,56,73,19109353,0,1,15689254
418,836,837,56,74,22556613,0,1,16162981
419,838,839,57,82,20401053,0,1,19600164
420,840,841,57,89,18240897,0,1,5763884
421,842,843,58,59,17020243,0,1,8525571
422,844,845,58,63,19469142,0,1,32713780
423,846,847,58,83,14888596,0,1,9005874
424,848,849,58,89,16449989,0,1,22350474
425,850,851,58,98,22105822,0,1,11789323
426,852,853,59,66,19799736,0,1,19273596
427,854,855,59,68,15930392,0,1,3381391
428,856,857,59,71,16595866,0,1,43278674
429,858,859,59,79,16590742,0,1,10654676
430,860,861,59,91,17105955,0,1,9086563
431,862,863,60,65,18257733,0,1,8161338
432,864,865,61,69,17866308,0,1,27365969
433,866,867,61,73,14616726,0,1,11375453
434,868,869,61,89,17398919,0,1,17584144
435,870,871,61,94,17980159,0,1,10001433
436,872,873,61,95,19088499,0,1,37352727
437,874,875,61,96,21892489,0,1,31846189
438,876,877,62,84,17861890,0,1,1381324
439,878,879,62,88,14074054,0,1,3518909
440,880,881,63,72,16729118,0,0,0
441,882,883,63,75,19955386,0,1,2836284
442,884,885,63,82,19172978,0,1,8834413
443,886,887,63,87,16752219,0,1,37217156
444,888,889,63,95,19184705,0,1,9915511
445,890,891,64,94,18098792,0,0,0
446,892,893,64,98,15628609,0,0,0
447,894,895,65,66,19906003,0,1,27778774
448,896,897,65,69,19846409,0,1,26328327
449,898,899,65,74,20319657,0,1,31531478
450,900,901,65,89,18868970,0,1,33659792
451,902,903,65,96,18311845,0,1,8804588
452,904,905,66,88,19309092,0,1,8020169
453,906,907,66,95,19684411,0,1,41238061
454,908,909,66,96,17478898,0,1,11552596
455,910,911,67,68,17303830,0,1,14434647
456,912,913,67,69,18472327,0,1,17557271
457,914,915,67,75,18680497,0,0,0
458,916,917,67,81,16925473,0,1,6352406
459,918,919,67,87,14578053,0,1,15118619
460,920,921,67,91,16071470,0,1,5482335
461,922,923,68,75,15904333,0,1,6607946
462,924,925,68,85,15908953,0,1,18756073
463,926,927,68,89,18597960,0,1,10513900
464,928,929,68,97,16169511,0,1,7673057
465,930,931,69,71,18982928,0,1,3698848
466,932,933,69,93,17430393,0,1,5404988
467,934,935,69,94,19173372,0,1,23542693
468,936,937,69,98,20530185,0,1,7034569
469,938,939,69,99,18404597,0,1,5954180
470,940,941,70,89,19255742,0,1,4989363
471,942,943,70,90,21893117,0,1,18282169
472,944,945,71,79,18504475,0,1,22213325
473,946,947,71,80,17810665,0,1,37055414
474,948,949,72,82,22225268,0,1,21459567
475,950,951,73,74,19726999,0,1,5429870
476,952,953,73,82,18762154,0,1,33366945
477,954,955,74,80,17010398,0,1,20599933
478,956,957,74,81,18783021,0,1,13274124
479,958,959,74,83,13457935,0,1,3165265
480,960,961,74,99,18676853,0,1,6015408
481,962,963,75,92,19100267,0,1,6234320
482,964,965,75,97,18086544,0,1,9305793
483,966,967,76,92,17537498,0,1,3829959
484,968,969,76,96,15251178,0,1,17018657
485,970,971,77,81,17545110,0,1,29547382
486,972,973,77,91,16430004,0,1,4469287
487,974,975,78,95,18580415,0,1,3309417
488,976,977,78,98,14702344,0,1,11493847
489,978,979,79,81,18810573,0,1,5991855
490,980,981,79,84,21550438,0,1,22580148
491,982,983,79,97,18203390,0,1,3952930
492,984,985,80,82,17980646,0,1,2067083
493,986,987,80,94,18285639,0,1,3131241
494,988,989,81,89,17487262,0,1,7118631
495,990,991,81,92,21566909,0,1,23344442
496,992,993,82,87,19429921,0,1,31977059
497,994,995,83,86,19801839,0,1,11296899
498,996,997,83,93,19624817,0,1,5808534
499,998,999,83,94,20311824,0,1,46118205
500,1000,1001,84,87,18370492,0,1,17565132
501,1002,1003,84,95,15427539,0,1,5366929
502,1004,1005,84,99,19650703,0,1,4274400
503,1006,1007,85,86,20560807,0,1,17377786
