id,edge1,edge2,node1,node2,capacity,is_closed,is_unbalanced,unbalancing_time
0,0,1,0,9,18275890,0,1,9443621
1,2,3,0,10,18333023,0,1,17675527
2,4,5,0,14,17721652,0,1,5610502
3,6,7,0,20,16086899,0,1,9534873
4,8,9,0,21,17406539,0,1,7075125
5,10,11,0,27,19720880,0,1,5533538
6,12,13,0,36,17517595,0,1,5939517
7,14,15,0,57,18009414,0,1,2738477
8,16,17,0,72,18820583,0,1,24540912
9,18,19,0,73,20599408,0,1,8466863
10,20,21,0,92,18476679,0,1,2675639
11,22,23,1,3,16196422,0,1,2321140
12,24,25,1,15,14651827,0,1,4065141
13,26,27,1,26,16520131,0,1,25664609
14,28,29,1,27,16777237,0,1,15449301
15,30,31,1,28,15792970,0,1,5277534
16,32,33,1,34,19331272,0,1,9702912
17,34,35,1,43,19358978,0,1,19988790
18,36,37,1,53,19652001,0,1,5003274
19,38,39,1,54,20309658,0,1,7980017
20,40,41,1,71,19674074,0,1,22097770
21,42,43,1,82,20099210,0,1,26252330
22,44,45,1,84,17452722,0,1,4149898
23,46,47,2,9,21308261,0,1,24929385
24,48,49,2,26,18460351,0,1,24532820
25,50,51,2,43,18082393,0,1,39633673
26,52,53,2,44,15907967,0,1,7793866
27,54,55,2,54,16516748,0,1,2273961
28,56,57,2,63,16878502,0,1,31383625
29,58,59,2,65,18929675,0,1,3759680
30,60,61,2,68,17657980,0,1,14542603
31,62,63,2,86,20394149,0,1,5197744
32,64,65,2,87,18319160,0,1,6688649
33,66,67,2,93,18705950,0,1,5498089
34,68,69,3,12,17926114,0,1,16313639
35,70,71,3,31,18418046,0,1,46161422
36,72,73,3,33,15569465,0,1,10929196
37,74,75,3,35,16880125,0,1,20927984
38,76,77,3,36,16190273,0,1,8893872
39,78,79,3,45,15105402,0,1,5908795
40,80,81,3,59,18750336,0,1,18526377
41,82,83,3,73,18775328,0,1,16115614
42,84,85,3,83,14482897,0,1,2765380
43,86,87,3,87,13762997,0,1,5487198
44,88,89,3,97,18987819,0,1,8727902
45,90,91,4,19,15344844,0,1,22799379
46,92,93,4,20,19886435,0,1,32925738
47,94,95,4,42,15927830,0,1,10806931
48,96,97,4,49,17342076,0,1,8516821
49,98,99,4,79,16159795,0,1,4813842
50,100,101,4,82,20099884,0,1,8246167
51,102,103,5,24,19767428,0,1,2236993
52,104,105,5,35,15837082,0,1,5880465
53,106,107,5,52,15480991,0,1,3111034
54,108,109,5,84,20062648,0,1,31693063
55,110,111,5,90,17278535,0,1,2095018
56,112,113,6,8,17143771,0,1,29813338
57,114,115,6,30,16648231,0,1,2795454
58,116,117,6,59,19193604,0,1,39741880
59,118,119,6,61,19731057,0,1,14011439
60,120,121,6,65,19965673,0,1,20529481
61,122,123,6,74,16774053,0,1,5128732
62,124,125,6,89,17330825,0,1,5551098
63,126,127,7,9,19695729,0,1,18615452
64,128,129,7,12,16804702,0,1,3889183
65,130,131,7,18,18365350,0,1,14551684
66,132,133,7,19,18965583,0,1,24909381
67,134,135,7,21,18917711,0,1,12031702
68,136,137,7,24,16912833,0,1,4697843
69,138,139,7,25,16666933,0,1,27024215
70,140,141,7,36,20590577,0,1,14148933
71,142,143,7,43,16996592,0,1,3710959
72,144,145,7,60,18901726,0,1,3233340
73,146,147,7,61,15865969,0,1,4931784
74,148,149,7,66,17722060,0,1,4146315
75,150,151,7,73,16662861,0,1,5556472
76,152,153,7,75,19533619,0,1,4490805
77,154,155,7,77,18516150,0,1,7181551
78,156,157,7,78,16534430,0,1,12140066
79,158,159,8,18,17574348,0,1,5618909
80,160,161,8,21,18461763,0,1,13006967
81,162,163,8,35,19891027,0,1,9180459
82,164,165,8,67,16979543,0,1,3571297
83,166,167,8,68,20435842,0,1,36150748
84,168,169,8,75,18966686,0,1,8516350
85,170,171,8,76,19586468,0,1,64894760
86,172,173,8,81,15442034,0,1,21493287
87,174,175,9,18,15746019,0,1,6905010
88,176,177,9,24,21352389,0,1,26211744
89,178,179,9,69,17706125,0,1,31764055
90,180,181,9,87,17715247,0,1,5635855
91,182,183,9,91,17671068,0,1,5186888
92,184,185,9,98,16741099,0,1,3553022
93,186,187,10,29,14278553,0,1,14477440
94,188,189,10,53,17764674,0,1,29659844
95,190,191,10,88,16673006,0,1,6731694
96,192,193,11,12,17641758,0,1,4716148
97,194,195,11,22,14534043,0,1,10252622
98,196,197,11,23,19729155,0,1,4903174
99,198,199,11,26,15155924,0,1,2144968
100,200,201,11,33,17664638,0,1,10337335
101,202,203,11,39,18686027,0,1,27293770
102,204,205,11,40,18348906,0,1,6168230
103,206,207,11,45,20175128,0,1,33212309
104,208,209,11,46,16386043,0,1,5921362
105,210,211,11,73,17437848,0,1,5232468
106,212,213,11,92,18991127,0,1,4840280
107,214,215,12,27,17495538,0,1,23116260
108,216,217,12,41,15437210,0,1,2748171
109,218,219,12,43,16897890,0,1,19236395
110,220,221,12,45,20701404,0,1,70668263
111,222,223,12,46,15219111,0,1,10991602
112,224,225,12,71,18096738,0,1,17944749
113,226,227,12,80,18101879,0,1,2636549
114,228,229,12,89,17232776,0,1,9877127
115,230,231,12,95,17953271,0,1,1091103
116,232,233,13,28,18013696,0,1,4016165
117,234,235,13,29,17937328,0,1,18482133
118,236,237,13,39,18909126,0,1,35650634
119,238,239,13,46,18076319,0,1,1947982
120,240,241,13,77,18357098,0,1,12979977
121,242,243,14,37,19746760,0,1,20216445
122,244,245,14,39,18639284,0,1,15969174
123,246,247,14,46,15793725,0,1,2678875
124,248,249,14,58,16379529,0,1,26404063
125,250,251,14,68,18606815,0,1,15001602
126,252,253,14,89,20587525,0,1,16606035
127,254,255,15,22,19393994,0,1,10505405
128,256,257,15,27,15674699,0,1,25070812
129,258,259,15,33,18928642,0,1,6330283
130,260,261,15,35,19202083,0,1,7385962
131,262,263,15,48,17655632,0,1,27761976
132,264,265,15,56,20578906,0,1,15146102
133,266,267,15,88,14467794,0,1,4312113
134,268,269,16,18,22225466,0,1,14561733
135,270,271,16,31,17077396,0,1,5913283
136,272,273,16,32,17179543,0,1,8265019
137,274,275,16,40,16364078,0,1,6720637
138,276,277,16,44,16134177,0,1,29894943
139,278,279,16,56,19526111,0,1,23185537
140,280,281,16,64,16370648,0,1,3572436
141,282,283,16,68,20599392,0,1,7889496
142,284,285,16,81,14031463,0,1,14283222
143,286,287,16,88,18394475,0,1,3056149
144,288,289,16,90,17773394,0,1,9468563
145,290,291,16,93,18180389,0,1,3405271
146,292,293,16,95,17373731,0,1,10186602
147,294,295,16,97,17276370,0,1,10668271
148,296,297,17,30,17956587,0,1,4408310
149,298,299,17,31,19622830,0,1,35136787
150,300,301,17,39,17776917,0,1,8047235
151,302,303,17,63,14707703,0,1,11457508
152,304,305,17,77,16320383,0,1,10881912
153,306,307,17,81,18679668,0,1,9705913
154,308,309,17,87,20334572,0,1,5249475
